basDt,srtnCd,isinCd,itmsNm,mrktCtg,clpr,vs,fltRt,mkp,hipr,lopr,trqu,trPrc,lstgStCnt,mrktTotAmt
20251125,035610,KR7035610005,솔본,KOSDAQ,3810,-40,-1.04,3850,3850,3775,11756,44698220,27345997,104188248570
20251125,035620,KR7035620004,바른손이앤에이,KOSDAQ,392,-5,-1.26,398,405,389,63666,25032266,74439675,29180352600
20251125,035720,KR7035720002,카카오,KOSPI,58000,-800,-1.36,59600,59700,57600,1912277,111734177800,442384158,25658281164000
20251125,035760,KR7035760008,CJ ENM,KOSDAQ,63300,-500,-.78,64400,64900,63000,28198,1792748450,21929154,1388115448200
20251125,035810,KR7035810001,이지홀딩스,KOSDAQ,4440,-80,-1.77,4490,4530,4420,205693,916941427,64516185,286451861400
20251125,035890,KR7035890003,서희건설,KOSDAQ,1623,0,0,0,0,0,0,0,229808457,372979125711
20251125,035900,KR7035900000,JYP Ent.,KOSDAQ,63000,-2200,-3.37,65300,65500,62700,341023,21710497800,35532492,2238546996000
20251125,036000,KR7036000008,예림당,KOSDAQ,3055,50,1.66,3085,3105,2980,27556,83786370,23034277,70369716235
20251125,036010,KR7036010007,아비코전자,KOSDAQ,6930,60,.87,6930,7120,6790,32895,228931660,13292934,92120032620
20251125,036030,KR7036030005,케이티알파,KOSDAQ,5660,10,.18,5660,5680,5570,51288,288119560,49019283,277449141780
20251125,036090,KR7036090009,위지트,KOSDAQ,616,4,.65,612,626,612,265762,163778776,118392284,72929646944
20251125,036120,KR7036120004,서울평가정보,KOSDAQ,2050,0,0,2050,2080,2025,55366,113162370,35500000,72775000000
20251125,036170,KR7036170009,에이치엠넥스,KOSDAQ,870,-19,-2.14,893,893,870,18770,16506453,61365626,53388094620
20251125,036180,KR7036180008,지더블유바이텍,KOSDAQ,577,0,0,0,0,0,0,0,93464524,53929030348
20251125,036190,KR7036190007,금화피에스시,KOSDAQ,30450,350,1.16,30150,30650,30000,7033,212003750,6000000,182700000000
20251125,036200,KR7036200004,유니셈,KOSDAQ,9880,540,5.78,9580,10190,9580,684324,6782912285,30664223,302962523240
20251125,036220,KR7036220002,오상헬스케어,KOSDAQ,12520,90,.72,12330,12860,12210,8432,104475855,14509416,181657888320
20251125,036420,KR7036420008,콘텐트리중앙,KOSPI,8860,-290,-3.17,9080,9150,8860,31710,283672730,19262308,170664048880
20251125,036460,KR7036460004,한국가스공사,KOSPI,40300,400,1,40250,40550,39700,168557,6768008550,92313000,3720213900000
20251125,036480,KR7036480002,대성미생물,KOSDAQ,7330,20,.27,7490,7950,7250,69936,532755415,3800000,27854000000
20251125,036530,KR7036530004,SNT홀딩스,KOSPI,55800,3100,5.88,54000,56800,53600,31198,1735710500,16303886,909756838800
20251125,036540,KR7036540003,SFA반도체,KOSDAQ,3975,175,4.61,3915,4035,3915,969035,3852459548,164460303,653729704425
20251125,036560,KR7036560001,KZ정밀,KOSDAQ,14200,40,.28,14100,14250,14100,2651,37676960,15750000,223650000000
20251125,036570,KR7036570000,엔씨소프트,KOSPI,208000,5500,2.72,205500,211000,199400,224123,46252504150,21544022,4481156576000
20251125,036580,KR7036580009,팜스코,KOSPI,2460,-10,-.4,2495,2495,2440,8791,21657310,36727943,90350739780
20251125,036620,KR7036620003,감성코퍼레이션,KOSDAQ,5720,-180,-3.05,5920,6050,5670,456998,2644707385,90503771,517681570120
20251125,036630,KR7036630002,세종텔레콤,KOSDAQ,10050,390,4.04,9300,11880,9110,2450478,26766682555,10000000,100500000000
20251125,036640,KR7036640001,HRS,KOSDAQ,5350,-10,-.19,5380,5390,5300,42377,226038330,16354800,87498180000
20251125,036670,KR7036670008,삼양케이씨아이,KOSDAQ,6550,-50,-.76,6530,6630,6450,13872,90298365,11270000,73818500000
20251125,036690,KR7036690006,코맥스,KOSDAQ,2885,0,0,0,0,0,0,0,15904938,45885746130
20251125,036710,KR7036710002,심텍홀딩스,KOSDAQ,3025,-5,-.17,3115,3125,2955,395488,1204852530,52827754,159803955850
20251125,036800,KR7036800001,나이스정보통신,KOSDAQ,25100,-1400,-5.28,26450,26450,25000,20052,514880425,10000000,251000000000
20251125,036810,KR7036810000,에프에스티,KOSDAQ,27800,300,1.09,28600,29150,27550,177871,4987875500,21956348,610386474400
20251125,036830,KR7036830008,솔브레인홀딩스,KOSDAQ,37000,250,.68,37250,37900,36650,23174,859484800,20964056,775670072000
20251125,036890,KR7036890002,진성티이씨,KOSDAQ,12090,-190,-1.55,12480,12490,12010,110311,1343497075,22032623,266374412070
20251125,036930,KR7036930006,주성엔지니어링,KOSDAQ,26450,-100,-.38,27100,27500,26350,208936,5602141850,47268321,1250247090450
20251125,037030,KR7037030004,파워넷,KOSDAQ,2550,35,1.39,2515,2590,2510,108960,276892500,25199918,64259790900
20251125,037070,KR7037070000,파세코,KOSDAQ,7140,10,.14,7140,7230,7060,101479,725227565,20000000,142800000000
20251125,037230,KR7037230000,한국팩키지,KOSDAQ,1888,0,0,1872,1952,1872,28492,54140240,29800327,56263017376
20251125,037270,KR7037270006,YG PLUS,KOSPI,6020,-60,-.99,6030,6120,5940,376086,2266647425,63663110,383251922200
20251125,037330,KR7037330008,인지디스플레,KOSDAQ,1352,9,.67,1356,1356,1330,32711,43817982,43885224,59332822848
20251125,037350,KR7037350006,성도이엔지,KOSDAQ,5740,40,.7,5900,5900,5650,77781,445330040,15470000,88797800000
20251125,037370,KR7037370004,EG,KOSDAQ,5520,10,.18,5550,5640,5510,13598,75388120,8624972,47609845440
20251125,037400,KR7037400009,우리엔터프라이즈,KOSDAQ,991,-7,-.7,998,1001,979,37366,37115333,26223346,25987335886
20251125,037440,KR7037440005,희림,KOSDAQ,4560,35,.77,4535,4580,4390,110060,493126735,13922475,63486486000
20251125,037460,KR7037460003,삼지전자,KOSDAQ,12950,90,.7,12890,13100,12860,29224,378833190,16318522,211324859900
20251125,037560,KR7037560000,LG헬로비전,KOSPI,2315,15,.65,2310,2360,2290,105717,244759902,77446865,179289492475
20251125,037710,KR7037710001,광주신세계,KOSPI,30300,-200,-.66,30500,30650,30200,22692,688435425,7957190,241102857000
20251125,037760,KR7037760006,쎄니트,KOSDAQ,1700,-14,-.82,1769,1769,1650,17116,29031254,33832921,57515965700
20251125,037950,KR7037950003,엘컴텍,KOSDAQ,741,14,1.93,727,744,727,274922,202190704,84447519,62575611579
20251125,038010,KR7038010005,제일테크노스,KOSDAQ,6170,-70,-1.12,6280,6290,6120,29028,179335380,9000000,55530000000
20251125,038060,KR7038060000,루멘스,KOSDAQ,662,1,.15,661,663,652,22295,14658902,48103069,31844231678
20251125,038070,KR7038070009,서린바이오,KOSDAQ,6450,-70,-1.07,6520,6800,6450,176996,1170409640,9100676,58699360200
20251125,038110,KR7038110003,에코플라스틱,KOSDAQ,2960,-30,-1,3020,3090,2955,358120,1075809190,41169370,121861335200
20251125,038290,KR7038290003,마크로젠,KOSDAQ,15540,-60,-.38,15460,15750,15350,17542,272375345,10841400,168475356000
20251125,038390,KR7038390001,레드캡투어,KOSDAQ,11590,-120,-1.02,11680,11800,11570,38229,445515880,16720822,193794326980
20251125,038460,KR7038460002,바이오스마트,KOSDAQ,2670,-15,-.56,2685,2725,2650,39134,104570405,26164438,69859049460
20251125,038500,KR7038500005,삼표시멘트,KOSDAQ,3000,-20,-.66,3045,3050,2985,62240,187176130,107916306,323748918000
20251125,038530,KR7038530002,케이바이오,KOSDAQ,249,-1,-.4,250,255,245,792561,197012718,115714347,28812872403
20251125,038540,KR7038540001,상상인,KOSDAQ,1771,52,3.03,1706,1788,1706,17624,30830588,55328313,97986442323
20251125,038620,KR7038620001,위즈코프,KOSDAQ,567,-1,-.18,568,569,561,67736,38323213,75729465,42938606655
20251125,038680,KR7038680005,에스넷,KOSDAQ,3565,60,1.71,3520,3595,3505,23192,82056990,19912642,70988568730
20251125,038870,KR7038870002,에코바이오,KOSDAQ,3330,45,1.37,3290,3475,3210,59125,196855210,14014949,46669780170
20251125,038880,KR7038880001,아이에이,KOSDAQ,161,4,2.55,157,164,157,1018118,163629750,375721175,60491109175
20251125,038950,KR7038950002,파인디지털,KOSDAQ,3215,-30,-.92,3245,3245,3215,821,2656272,10210765,32827609475
20251125,039010,KR7039010004,현대에이치티,KOSDAQ,8110,140,1.76,8250,8250,7980,32775,264197880,8625000,69948750000
20251125,039020,KR7039020003,이건홀딩스,KOSDAQ,4360,-25,-.57,4400,4425,4330,64118,279820396,22584709,98469331240
20251125,039030,KR7039030002,이오테크닉스,KOSDAQ,247000,1500,.61,251000,256000,241000,81868,20242603500,12319550,3042928850000
20251125,039130,KR7039130000,하나투어,KOSPI,46850,-550,-1.16,47700,48000,46700,84215,3970493500,15489932,725703314200
20251125,039200,KR7039200001,오스코텍,KOSDAQ,53200,-1800,-3.27,54500,55800,52600,608578,32828247450,38258176,2035334963200
20251125,039240,KR7039240007,경남스틸,KOSDAQ,2650,15,.57,2630,2660,2625,68734,181506230,26979604,71495950600
20251125,039290,KR7039290002,인포뱅크,KOSDAQ,5120,0,0,5100,5240,5050,11972,61199340,8693978,44513167360
20251125,039310,KR7039310008,세중,KOSDAQ,1339,-35,-2.55,1371,1371,1316,28910,38778948,18121667,24264912113
20251125,039340,KR7039340005,한국경제TV,KOSDAQ,5600,80,1.45,5520,5600,5460,57096,315708330,22500000,126000000000
20251125,039420,KR7039420005,케이엘넷,KOSDAQ,2765,-25,-.9,2730,2820,2730,122239,337079827,24154730,66787828450
20251125,039440,KR7039440003,에스티아이,KOSDAQ,24750,450,1.85,25150,25700,24600,221680,5560408025,15830000,391792500000
20251125,039490,KR7039490008,키움증권,KOSPI,269000,2000,.75,272500,273500,263500,69788,18702135250,26480629,7123289201000
20251125,039560,KR7039560008,다산네트웍스,KOSDAQ,3055,-135,-4.23,3215,3275,3040,329853,1029929027,39613981,121020711955
20251125,039570,KR7039570007,HDC랩스,KOSPI,8390,-10,-.12,8400,8400,8300,5148,42947120,25957601,217784272390
20251125,039610,KR7039610001,화성밸브,KOSDAQ,7570,10,.13,7490,7810,7490,25961,197089830,10410400,78806728000
20251125,039740,KR7039740006,한국정보공학,KOSDAQ,2900,-35,-1.19,2970,2970,2900,7556,22124775,8018397,23253351300
20251125,039830,KR7039830005,오로라,KOSDAQ,15280,-310,-1.99,16000,16000,14700,145256,2200419030,10762890,164456959200
20251125,039840,KR7039840004,디오,KOSDAQ,15990,-160,-.99,16210,16210,15620,45001,712556795,14375087,229857641130
20251125,039860,KR7039860002,나노엔텍,KOSDAQ,3030,0,0,3030,3120,3015,69745,213276355,38093053,115421950590
20251125,039980,KR7039980008,폴라리스AI,KOSDAQ,1922,-1,-.05,1930,1983,1907,337100,650594010,72778776,139880807472
20251125,040160,KR7040160004,누리플렉스,KOSDAQ,3045,15,.5,3030,3065,2985,17576,53106195,12055535,36709104075
20251125,040300,KR7040300006,YTN,KOSDAQ,3410,-150,-4.21,3470,3695,3380,2339500,8284496970,47676980,162578501800
20251125,040350,KR7040350001,크레오에스지,KOSDAQ,236,0,0,0,0,0,0,0,195205322,46068455992
20251125,040420,KR7040420002,정상제이엘에스,KOSDAQ,6500,-30,-.46,6560,6560,6480,21955,142763825,15677552,101904088000
20251125,040610,KR7040610008,SG&G,KOSDAQ,1857,-5,-.27,1868,1874,1842,72606,134785147,34087196,63299922972
20251125,040910,KR7040910002,아이씨디,KOSDAQ,3780,-20,-.53,3855,3945,3765,27648,105579060,18574275,70210759500
20251125,041020,KR7041020009,폴라리스오피스,KOSDAQ,4690,35,.75,4690,4790,4650,208846,984110795,49725498,233212585620
20251125,041190,KR7041190000,우리기술투자,KOSDAQ,8860,-100,-1.12,9240,9400,8840,1334991,12096923570,84000000,744240000000
20251125,041440,KR7041440009,현대에버다임,KOSDAQ,8210,-290,-3.41,8310,8380,8040,564501,4610610975,17915944,147089900240
20251125,041460,KR7041460007,한국전자인증,KOSDAQ,3480,-20,-.57,3475,3575,3475,25126,88142912,19000000,66120000000
20251125,041510,KR7041510009,에스엠,KOSDAQ,96500,-3700,-3.69,100300,100300,96000,145230,14070746250,22894690,2209337585000
20251125,041520,KR7041520008,이엘씨,KOSDAQ,6990,30,.43,7010,7150,6950,14128,99187350,12188730,85199222700
20251125,041590,KR7041590001,플래스크,KOSDAQ,2370,0,0,0,0,0,0,0,48972158,116064014460
20251125,041650,KR7041650003,상신브레이크,KOSPI,2605,-25,-.95,2610,2650,2605,9138,23922805,21471450,55933127250
20251125,041830,KR7041830001,인바디,KOSDAQ,28100,-200,-.71,28900,29050,28000,48302,1374711325,13480882,378812784200
20251125,041910,KR7041910001,폴라리스AI파마,KOSDAQ,5990,-110,-1.8,6100,6200,5900,63761,383295810,13501607,80874625930
20251125,041920,KR7041920000,메디아나,KOSDAQ,5580,110,2.01,5570,5680,5490,39497,219412750,18598223,103778084340
20251125,041930,KR7041930009,동아화성,KOSDAQ,6350,670,11.8,5730,7200,5730,5706962,38632169295,15800000,100330000000
20251125,041960,KR7041960006,코미팜,KOSDAQ,6010,20,.33,6090,6190,5910,228784,1380124700,73758693,443289744930
20251125,042000,KR7042000000,카페24,KOSDAQ,30800,-150,-.48,31200,31700,30500,64565,1995626200,24253054,746994063200
20251125,042040,KR7042040006,케이피엠테크,KOSDAQ,206,-1,-.48,206,208,206,147184,30412879,195145574,40199988244
20251125,042110,KR7042110007,에스씨디,KOSDAQ,1227,5,.41,1225,1239,1221,66422,81477068,48329564,59300375028
20251125,042370,KR7042370007,비츠로테크,KOSDAQ,7910,170,2.2,7820,7950,7740,182618,1435207905,26200025,207242197750
20251125,042420,KR7042420000,네오위즈홀딩스,KOSDAQ,26500,400,1.53,26150,26650,25725,11336,297940950,8366283,221706499500
20251125,042500,KR7042500009,링네트,KOSDAQ,3905,-10,-.26,3920,3940,3860,41319,160488850,22291144,87046917320
20251125,042510,KR7042510008,라온시큐어,KOSDAQ,9440,130,1.4,9310,9460,9240,46507,436616700,11205174,105776842560
20251125,042520,KR7042520007,한스바이오메드,KOSDAQ,31100,-3950,-11.27,34250,35950,28150,1445289,44538786275,13526367,420670013700
20251125,042600,KR7042600007,새로닉스,KOSDAQ,13750,160,1.18,14000,14250,13600,13495,186888595,12423574,170824142500
20251125,042660,KR7042660001,한화오션,KOSPI,113000,-5800,-4.88,120000,121100,112200,1722922,198076171500,306413394,34624713522000
20251125,042670,KR7042670000,HD현대인프라코어,KOSPI,14380,-190,-1.3,15020,15350,14180,1832436,26693994040,188851238,2715680802440
20251125,042700,KR7042700005,한미반도체,KOSPI,120100,500,.42,122100,122700,117200,991214,118423780450,95312200,11446995220000
20251125,042940,KR7042940007,상지건설,KOSDAQ,6070,-280,-4.41,6290,6540,6030,49392,305378700,6828712,41450281840
20251125,043090,KR7043090000,더테크놀로지,KOSDAQ,380,0,0,0,0,0,0,0,12418275,4718944500
20251125,043100,KR7043100007,알파녹스,KOSDAQ,1578,-6,-.38,1585,1660,1565,102846,163952295,20110080,31733706240
20251125,043150,KR7043150002,바텍,KOSDAQ,20050,-50,-.25,20450,20450,19960,16076,322433185,14854256,297827832800
20251125,043200,KR7043200005,파루,KOSDAQ,877,-27,-2.99,915,989,872,426836,389356670,41804315,36662384255
20251125,043220,KR7043220003,티에스넥스젠,KOSDAQ,171,0,0,0,0,0,0,0,159224163,27227331873
20251125,043260,KR7043260009,성호전자,KOSDAQ,2160,15,.7,2205,2270,2120,482236,1054162448,70922823,153193297680
20251125,043340,KR7043340009,에쎈테크,KOSDAQ,404,1,.25,405,405,402,32425,13112887,95000000,38380000000
20251125,043360,KR7043360007,디지아이,KOSDAQ,2050,45,2.24,2005,2060,1982,9019,18054572,9000000,18450000000
20251125,043370,KR7043370006,피에이치에이,KOSDAQ,10870,170,1.59,10890,10890,10730,8892,96039580,21000000,228270000000
20251125,043590,KR7043590009,웰킵스하이텍,KOSDAQ,605,4,.67,601,620,600,17349,10476403,27136762,16417741010
20251125,043610,KR7043610005,KT지니뮤직,KOSDAQ,1835,-11,-.6,1831,1858,1818,39252,71841692,58115438,106641828730
20251125,043650,KR7043650001,국순당,KOSDAQ,4065,-50,-1.22,4100,4115,4060,7569,30866320,17858304,72594005760
20251125,043710,KR7043710003,서울리거,KOSDAQ,846,2,.24,844,851,840,10766,9084307,86562510,73231883460
20251125,043910,KR7043910009,자연과환경,KOSDAQ,620,-1,-.16,616,639,615,448473,278376749,113391457,70302703340
20251125,044180,KR7044180008,KD,KOSDAQ,561,10,1.81,558,593,551,344046,193137892,26717799,14988685239
20251125,044340,KR7044340008,위닉스,KOSDAQ,5520,-80,-1.43,5540,5650,5510,14719,81869080,17873425,98661306000
20251125,044380,KR7044380004,주연테크,KOSPI,458,-14,-2.97,472,475,457,97583,45328874,64481582,29532564556
20251125,044450,KR7044450005,KSS해운,KOSPI,9390,-50,-.53,9440,9450,9250,30943,289327190,23085880,216776413200
20251125,044480,KR7044480002,빌리언스,KOSDAQ,318,1,.32,318,327,314,549325,174667119,80663728,25651065504
20251125,044490,KR7044490001,태웅,KOSDAQ,23350,100,.43,23500,23850,23000,50364,1173636325,20007381,467172346350
20251125,044780,KR7044780005,에이치케이,KOSDAQ,1415,0,0,1400,1422,1399,27529,38997568,18505787,26185688605
20251125,044820,KR7044820009,코스맥스비티아이,KOSPI,13640,-20,-.15,13810,14830,13590,16963,232645850,9603921,130997482440
20251125,044960,KR7044960003,이글벳,KOSDAQ,4250,85,2.04,4250,4840,4190,6414602,29012234389,12641883,53728002750
20251125,044990,KR7044990000,에이치엔에스하이텍,KOSDAQ,20650,500,2.48,20550,21150,20050,226028,4656586375,8036064,165944721600
20251125,045060,KR7045060001,오공,KOSDAQ,2300,0,0,2300,2325,2290,34487,79459325,16941974,38966540200
20251125,045100,KR7045100005,한양이엔지,KOSDAQ,21400,1460,7.32,20200,21500,20150,210140,4439758500,18000000,385200000000
20251125,045300,KR7045300001,성우테크론,KOSDAQ,3190,15,.47,3220,3235,3130,27810,88338205,10347365,33008094350
20251125,045340,KR7045340007,토탈소프트,KOSDAQ,6440,-40,-.62,6540,6830,6250,58114,374940280,8558040,55113777600
20251125,045390,KR7045390002,대아티아이,KOSDAQ,3845,-10,-.26,3860,3960,3830,354082,1377054007,70473377,270970134565
20251125,045510,KR7045510005,정원엔시스,KOSDAQ,957,10,1.06,947,971,939,27733,26476645,32209292,30824292444
20251125,045520,KR7045520004,크린앤사이언스,KOSDAQ,3480,30,.87,3460,3550,3450,5218,18154315,6500000,22620000000
20251125,045660,KR7045660008,에이텍,KOSDAQ,9970,-70,-.7,10030,10120,9540,20333,203270330,8260000,82352200000
20251125,045970,KR7045970001,코아시아,KOSDAQ,5200,20,.39,5240,5370,5130,94155,494607360,26314876,136837355200
20251125,046070,KR7046070009,코다코,KOSDAQ,10280,0,0,0,0,0,0,0,15486089,159196994920
20251125,046120,KR7046120002,오르비텍,KOSDAQ,3755,25,.67,3805,3845,3655,273819,1019509466,27449486,103072819930
20251125,046210,KR7046210001,HLB파나진,KOSDAQ,1560,-4,-.26,1570,1586,1535,56527,87945217,45126718,70397680080
20251125,046310,KR7046310009,백금T&A,KOSDAQ,3225,85,2.71,3175,3245,3110,137212,438147885,16418641,52950117225
20251125,046390,KR7046390001,삼화네트웍스,KOSDAQ,1181,-7,-.59,1188,1210,1180,135280,160909024,43172933,50987233873
20251125,046440,KR7046440004,KG모빌리언스,KOSDAQ,4710,-55,-1.15,4775,4830,4675,64817,306179924,38010802,179030877420
20251125,046890,KR7046890000,서울반도체,KOSDAQ,6020,-60,-.99,6130,6180,6010,76269,463081715,58305400,350998508000
20251125,046940,KR7046940003,우원개발,KOSDAQ,3145,75,2.44,3075,3160,3030,45590,140152052,18074350,56843830750
20251125,046970,KR7046970000,우리로,KOSDAQ,1236,11,.9,1259,1307,1229,543401,684676948,43824999,54167698764
20251125,047040,KR7047040001,대우건설,KOSPI,3430,-10,-.29,3485,3515,3395,786523,2706729289,415622638,1425585648340
20251125,047050,KR7047050000,포스코인터내셔널,KOSPI,52100,900,1.76,51800,53100,51600,254786,13332144050,175922788,9165577254800
20251125,047080,KR7047080007,한빛소프트,KOSDAQ,1150,0,0,1150,1173,1138,33960,38962072,24822362,28545716300
